Detection Date,Detection Date,Latitude,Longitude,Lab Status,Detection Num,labels,Detection Normal,Notes,year,month,Num
2020-09-22,2020-09-22,47.228365,-122.268205,Unverified,737690.0,3,0.2931434463142558,Saw a smashed insect on the road during a walk that looked very much like the Asian giant hornet,2020,9,96
2020-09-24,2020-09-24,47.673757,-122.748349,Negative ID,737692.0,0,0.2991037220984057,"yellow antennae and ¾"" long black stinger",2020,9,41
2020-09-23,2020-09-23,46.382236,-117.098531,Unverified,737691.0,3,0.2961235842063308,"Was on our porch at night.  It was definitely all of 2"" long.  Sorry but it got smashed and thrown away.",2020,9,104
2020-09-10,2020-09-10,47.99491,-122.50952,Negative ID,737678.0,0,0.25738179160935604,Found at family farm in freeland wa,2020,9,35
2020-09-25,2020-09-25,48.858495,-122.628262,Unverified,737693.0,3,0.3020838599904808,"flew past upstairs window, men trimming trees in small wood behind house could have disturbed it",2020,9,96
2020-08-29,2020-08-29,48.056437,-122.175845,Negative ID,737666.0,0,0.2216201369044562,"I saw 2 hornets in Marysville, Wa. and noticed their size. I was able to catch one. It is in a ziplock bag in my posession.",2020,8,123
2020-09-26,2020-09-26,47.639603,-122.572131,Negative ID,737694.0,0,0.3050639978825557,I found a dead bee/winged something that’s almost 2 inches long with a stinger that is 1/2 an inch. It is black and the bug is dried.,2020,9,133
2020-09-26,2020-09-26,48.15769,-122.48446,Negative ID,737694.0,0,0.3050639978825557,this is not an Asian hornet but i couldn't find any other pages. I did a little research and the only insect that looks like this is from England. could you assist,2020,9,163
2020-09-26,2020-09-26,47.763476,-120.162472,Negative ID,737694.0,0,0.3050639978825557,Dead on my patio.. it’s in a baggie,2020,9,35
2020-09-21,2020-09-21,48.984269,-122.574809,Positive ID,737689.0,1,0.2901633084221808,"We caught and killed 2, 2nd on September 25th",2020,9,45
2020-09-26,2020-09-26,47.65917,-122.34219,Unverified,737694.0,3,0.3050639978825557, ,2020,9,1
2020-09-24,2020-09-24,48.495989,-122.673283,Negative ID,737692.0,0,0.2991037220984057,"Found this large wasp/hornet like insect (alive) on our deck in Anacortes, Wa after strong wind/rain on morning of 09/24/2020. It was slightly larger before rigor mortis set in and it curled up a bit.",2020,9,200
2020-09-26,2020-09-26,47.373654,-122.280314,Negative ID,737694.0,0,0.3050639978825557,Found barely moving in our garage,2020,9,33
2020-09-26,2020-09-26,46.020144,-118.661825,Negative ID,737694.0,0,0.3050639978825557, ,2020,9,1
2020-09-26,2020-09-26,47.673577,-122.059921,Unverified,737694.0,3,0.3050639978825557, ,2020,9,1
2020-09-26,2020-09-26,48.405982,-122.551787,Unverified,737694.0,3,0.3050639978825557,Was at work it stung me through a heavy leather glove,2020,9,53
2020-09-27,2020-09-27,48.365983,-122.642519,Unverified,737695.0,3,0.3080441357746307,"Saw what I am pretty sure was an Asian hornet in my front yard this morning. It landed on a bush and got caught up in a spider web. It was large enough to break free, it moves to another section of the bush and began to clear the web from it's body. I we",2020,9,254
2020-09-27,2020-09-27,47.670854,-122.318341,Negative ID,737695.0,0,0.3080441357746307,"9/27/20 On our front porch  840 NE 58th St, Seattle, WA",2020,9,55
2020-09-27,2020-09-27,47.721029,-122.307012,Unverified,737695.0,3,0.3080441357746307,"Was checking tomato plants, heard buzzing. Saw large bee type insect with orange striped end of body (abdomen?) Not good look at face or eyes as it was about 6 feet above me",2020,9,173
2020-09-27,2020-09-27,47.736957,-121.96396,Negative ID,737695.0,0,0.3080441357746307,Found dead,2020,9,10
2020-09-27,2020-09-27,47.502315,-122.261045,Unverified,737695.0,3,0.3080441357746307,Saw one flying around. Unable to take picture.,2020,9,46
2020-09-27,2020-09-27,47.655767,-122.199838,Unverified,737695.0,3,0.3080441357746307,"Unable to take a picture since it took off before I could grab my camera, but I got a really good look at it through the window and it definitely had the orange face and didn’t look like any of the other wasps on your website.",2020,9,226
2020-09-27,2020-09-27,47.37733,-123.04061000000002,Unverified,737695.0,3,0.3080441357746307,"Doesn't look exactly like the picture, but we thought we'd report just in case.",2020,9,79
2020-08-29,2020-08-29,47.38898,-119.48323,Negative ID,737666.0,0,0.2216201369044562,"We observed this bug in Soap Lake, WA. It doesn’t have wings but I didn’t know if maybe they develop those later. Honestly, this thing just looked like nothing I’ve ever seen before so I wanted to submit it to be safe.",2020,8,218
2020-09-27,2020-09-27,47.189517,-122.553207,Negative ID,737695.0,0,0.3080441357746307,Flew into our home and landed in a window. It appears to possibly be a different type. But I’m unsure.,2020,9,102
2020-09-27,2020-09-27,47.67482,-122.378888,Negative ID,737695.0,0,0.3080441357746307, ,2020,9,1
2020-09-27,2020-09-27,47.58147,-122.006829,Unverified,737695.0,3,0.3080441357746307,Huge,2020,9,4
2020-09-28,2020-09-28,47.478927,-122.336211,Unverified,737696.0,3,0.3110242736667057,Massive size with a weird orange colored head.,2020,9,46
2020-09-27,2020-09-27,47.88981500000001,-122.29713999999998,Negative ID,737695.0,0,0.3080441357746307,Looked much larger before I swatted it with fly swatter,2020,9,55
2020-09-28,2020-09-28,47.98258,-122.20054,Unverified,737696.0,3,0.3110242736667057,May have captured a young murder hornet not sure as allergies to bed stings captured in Everett at QFC Everett Avenue and Broadway Everett Washington,2020,9,149
2020-09-28,2020-09-28,48.38874000000001,-122.49724,Negative ID,737696.0,0,0.3110242736667057,"2 sets of wings, 2 stingers? Thin, black body, orange wings, orange antennas.",2020,9,77
2020-09-27,2020-09-27,48.24518,-122.52194,Negative ID,737695.0,0,0.3080441357746307,I’m not sure but I have never seen one of these,2020,9,47
2020-09-28,2020-09-28,47.56019600000001,-122.37789,Negative ID,737696.0,0,0.3110242736667057,Big hornet. Appears to be a Bald Face?,2020,9,38
2020-09-27,2020-09-27,48.994196,-122.620777,Negative ID,737695.0,0,0.3080441357746307,"Found in a brick, flew away after picture was taken.",2020,9,52
2020-09-25,2020-09-25,46.44219,-124.0513,Negative ID,737693.0,0,0.3020838599904808,My dog brought this in to my home. I dont think its an Asian Hornet but I've never seen anything like it before.,2020,9,112
2020-09-27,2020-09-27,47.74986,-122.3678,Unverified,737695.0,3,0.3080441357746307,while our walking at Shoreview park near the Shoreline Community College a man walking with his son and dog warned us about a sighting of a possible murder hornet nearby.  he spotted the hornet in the field adjacent to the baseball field and the playgrou,2020,9,254
2020-09-27,2020-09-27,47.873026,-122.316842,Unverified,737695.0,3,0.3080441357746307,Killed and put into bag.   Larger one was spotted before the little one we killed,2020,9,81
2020-09-28,2020-09-28,46.975385,-122.816661,Unverified,737696.0,3,0.3110242736667057,Saw this on my Ring camera and thought maybe it was a murder hornet.,2020,9,68
2020-09-26,2020-09-26,45.65224,-122.534257,Negative ID,737694.0,0,0.3050639978825557, ,2020,9,1
2020-09-27,2020-09-27,48.37333,-122.63269,Unverified,737695.0,3,0.3080441357746307,"I was working on building a feeding station when one flew onto the front of the roof header.  The size of the hornet and especially the stinger scared me from taking any action.  I did not have my camera with me to take a picture.  This thing was HUGE, e",2020,9,254
2020-09-28,2020-09-28,47.629332,-122.523578,Negative ID,737696.0,0,0.3110242736667057,1.25+ in length. Digging hole. Terminated by tennis racket. Have most of body.,2020,9,78
2020-09-28,2020-09-28,47.613821,-122.314007,Unverified,737696.0,3,0.3110242736667057,"It looked similar to a yellow jacket, but was at least 1.5 inches long. We saw it through our apartment window, but were not able to get a picture of it. Wanted to report just in case.",2020,9,184
2020-09-28,2020-09-28,45.582581,-122.362849,Unverified,737696.0,3,0.3110242736667057,At about 1:30pm today a 1.75 - 2 inch (wasp) from stinger to head landed 1' from me. I had the opportunity to see it very clearly. The picture attached is from online. It is exactly what I saw.,2020,9,193
2020-09-28,2020-09-28,48.11542,-122.5708,Negative ID,737696.0,0,0.3110242736667057, ,2020,9,1
2020-09-29,2020-09-29,47.323799,-122.212831,Negative ID,737697.0,0,0.3140044115587807,I first saw it from in the House and thought it was a hummingbird because of it's size and how it moved. It chased all of the honeybees away from the flowers. I think it is to skinny to be the Asian Hornet? I have never seen one anywhere close to this bi,2020,9,254
2020-06-21,2020-06-21,47.279022,-119.544682,Negative ID,737597.0,0,0.015990622351282364, ,2020,6,1
2020-09-27,2020-09-27,47.74986,-122.3678,Unverified,737695.0,3,0.3080441357746307,"Sorry was not able to rake photo. It was very large, appeared to be orange and black. Tried to get close but was afraid for my toddler that was with me",2020,9,151
2020-09-28,2020-09-28,47.771841,-122.384059,Unverified,737696.0,3,0.3110242736667057,"the pest was back and yellow and around 2"" long. it had landed on my wife's behind in the front yard of the location below. by far the largest wasp like creature i have seen in 45 years in wa.",2020,9,192
2020-09-12,2020-09-12,47.362028,-122.050271,Unverified,737680.0,3,0.263342067393506,"I was in my backyard and saw something out of the ordinary,it looked like an Asian wasp because of the color first off and size  and shape",2020,9,138
2020-09-28,2020-09-28,48.716766,-122.32336200000002,Negative ID,737696.0,0,0.3110242736667057,"It was spotted in our community garden in Sudden Valley. In the photo, it is on the large white allium blossom - at least 2"" long.",2020,9,130
2020-09-29,2020-09-29,46.952945,-122.44497,Unverified,737697.0,3,0.3140044115587807,They made a nest in my shed at my house.,2020,9,40
2020-09-29,2020-09-29,45.593238,-122.364685,Negative ID,737697.0,0,0.3140044115587807,The insect appears to be distressed and dying.,2020,9,46
2020-09-29,2020-09-29,47.76251,-122.130835,Negative ID,737697.0,0,0.3140044115587807, ,2020,9,1
2020-07-05,2020-07-05,47.859488,-120.0522,Negative ID,737611.0,0,0.057712552840332124,"We found this at our HOA pool. I meant to send a long time ago but forgot.  Not sure if it is an asian hornet but figured it probably would be worth to send in, just in case.  It was very large, maybe 1.5 inch or more. Gave the bugger to the maintenace m",2020,7,254
2020-09-29,2020-09-29,47.94991,-117.319546,Negative ID,737697.0,0,0.3140044115587807,"Found in water trough, had drowned. It stinks.",2020,9,46
2020-09-29,2020-09-29,48.3401,-122.606155,Unverified,737697.0,3,0.3140044115587807,No photo - matches WSDA description and photos of male Asian Hornets,2020,9,68
2020-09-29,2020-09-29,47.807382,-122.249685,Negative ID,737697.0,0,0.3140044115587807,"Seen flying from flower to flower in backyard, for reference flowers in photos are approx 0.3 inch diameter",2020,9,107
2020-09-29,2020-09-29,47.263263,-122.346735,Negative ID,737697.0,0,0.3140044115587807,We noticed a few giant bees near our roofline. Our security camera picked up one of them and they closely resemble the Asian giant hornet. Without getting up close I can’t say for sure but I’ve attached still photos from the video for the experts to,2020,9,249
2020-09-29,2020-09-29,47.777943,-122.555434,Unverified,737697.0,3,0.3140044115587807,It would seem if was getting pollen from some ground plants we have,2020,9,67
2020-09-30,2020-09-30,48.431387,-122.654863,Negative ID,737698.0,0,0.3169845494508557,Large hornets nest. Bigger than a football. No clear sighting of hornets. But glimpses were predominantly black.,2020,9,112
2020-09-30,2020-09-30,47.726017,-122.676581,Negative ID,737698.0,0,0.3169845494508557, ,2020,9,1
2020-09-25,2020-09-25,48.890159,-122.494965,Unverified,737693.0,3,0.3020838599904808,"Saw what appeared to be an AGH fly past my window. It was large, orangeish/yellow and black. I thought it was a mall hummingbird at first.",2020,9,138
2020-09-27,2020-09-27,47.477431,-121.758045,Unverified,737695.0,3,0.3080441357746307,was pulling up invasive ivy on ground and it was disturbed,2020,9,58
2020-09-29,2020-09-29,47.640096,-122.409981,Unverified,737697.0,3,0.3140044115587807,"Hard to see. When magnify photo becomes a bit blurry. But insect was a hornet, I think, and not a yellow jacket.",2020,9,112
2020-09-29,2020-09-29,47.246044,-122.429213,Negative ID,737697.0,0,0.3140044115587807, ,2020,9,1
2020-08-01,2020-08-01,47.308614,-122.414073,Unverified,737638.0,3,0.13817627592635667,"I regret not taking a picture, but I am almost positive I saw one dead and partially wrapped in a spider web last month (above date not accurate). The web was on my deck. I looked for it in the morning and the spider and it’s prey were gone. Both the s",2020,8,252
2020-09-27,2020-09-27,46.892364,-124.128979,Unverified,737695.0,3,0.3080441357746307, ,2020,9,1
2020-09-30,2020-09-30,46.755758,-117.173171,Negative ID,737698.0,0,0.3169845494508557,"Flew past my dog when we were on a walk and landed on the gutter of the apartment next to mine I could get a good picture. But I attached what I could get. Seen in The Hills on Grand apartment complexIn Pullman, WA.",2020,9,215
2020-09-25,2020-09-25,48.168252,-122.483375,Negative ID,737693.0,0,0.3020838599904808,"We found this extremely large hornet/wasp on the side of our house on Camano Island. We captured it in a jar and sadly, it took three days to die. Is this a killer hornet?",2020,9,171
2020-09-30,2020-09-30,47.78641500000001,-122.673192,Negative ID,737698.0,0,0.3169845494508557,Sending video of potential murder hornet,2020,9,40
2020-09-30,2020-09-30,47.095864,-122.652364,Unverified,737698.0,3,0.3169845494508557,"Flew into house, sat on blanket, then flew back out when disturbed. Landed on my dog, I swapped it to the ground. From there it flew away. I must say that it was extremely loud, and extremely fast!!",2020,9,198
